705f97bc-44a3-4fa7-b128-fbb80ae140d2,Al Wahat Al Baharia,الواحات البحرية,t,0be642b1-a9b1-4fe3-88d7-b255363ec409
065c4699-3a32-405c-83dc-b8f93d5cfef5,Moneeb,المنيب,t,0be642b1-a9b1-4fe3-88d7-b255363ec409
423d1cf3-d835-4f99-bec6-15e7d60cff6f,Kit Kat,الكيت كات,t,0be642b1-a9b1-4fe3-88d7-b255363ec409
4b8b4e03-7d35-445b-a2d8-4b4b865f6c4c,Faisal,فيصل,t,0be642b1-a9b1-4fe3-88d7-b255363ec409
66634329-0dfb-42c9-b125-d1fed34e36e4,Abu Rawash,أبو رواش,t,0be642b1-a9b1-4fe3-88d7-b255363ec409
55b80642-ab44-420d-a07f-e33139797bea,Hadayek October,حدائق اكتوبر,t,0be642b1-a9b1-4fe3-88d7-b255363ec409
20eb2640-0d47-4655-a106-e12244fad149,Saft Allaban,صفط اللبن,t,0be642b1-a9b1-4fe3-88d7-b255363ec409
60d31718-04ee-48bf-9686-a69cf12dd5e0,Smart Village,القرية الذكية,t,0be642b1-a9b1-4fe3-88d7-b255363ec409
921c767c-3934-4495-aa6b-b0d4b62a89f1,Abu Qir,ابو قير,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
9fe1d189-f819-48ed-b810-f95e9b6eddc5,Azarita,الأزاريطة,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
3d1b7352-cb75-4c3a-95b1-47e189ee6e2d,Anfoushi,الانفوشى,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
c20d7b3a-b37f-4b5f-9d38-62ffb170bbec,Dekheila,الدخيلة,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
14dd5258-a752-4073-83d5-ad15776dfd61,El Soyof,السيوف,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
89b02ce9-1b0d-4977-85e8-f7efe242c579,Ameria,العامرية,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
83901702-4f27-4efd-b68b-f6da87947f12,Al Mafrouza,المفروزة,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
3039dc3f-3921-44a9-9e54-f7cf320fc517,El Montaza,المنتزه,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
1177765e-af8e-4173-b1b0-05f52ec57b5b,Naseria,الناصرية,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
4efa248f-d00e-40cb-ac87-23cf7e79a882,Ambrozo,امبروزو,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
3590c278-0fd9-40fe-9b2b-da712533e7ea,Bab Sharq,باب شرق,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
7ad2f952-8922-4fd7-8c59-ce78162d0b27,Bourj Alarab,برج العرب,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
70d6aab8-e96a-48a1-bfb8-9e0b978415db,Smouha,سموحة,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
a659f3f2-9841-4855-85e8-95a52c5e608c,Victoria,فيكتوريا,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
68d7ab57-95fe-4291-a3db-1f363e2469c4,Camp Shizar,كامب شيزار,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
56a8f5a1-63f7-4619-a940-d9ebc4d8158a,Karmooz,كرموز,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
2d47629b-7499-4ab6-8d7e-d2c52f1d4c48,Boulkly,بولكلي,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
3ca9ff84-1fd2-48e4-b8b1-3438e0b1d1df,Cleopatra,كليوباترا,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
4cf393e0-e341-46e3-8313-3868bdc942b6,Glim,جليم,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
5b92abd7-b30f-459e-85c2-de61eac9cdd5,Al Mamurah,المعمورة,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
37526fba-0560-49a8-b549-3a3b9e8b6a4f,Moharam Bek,محرم بك,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
7439f3c9-22e2-4673-b6bb-96cb2d911e90,Elshatby,الشاطبي,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
50e2f319-9959-4127-bcc8-3ea49101d4b0,Al Max,المكس,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
c0f6797f-59fe-4a0d-a365-99803040cc7f,Marina,مارينا,t,881f82ad-03a6-45fa-9cc8-eac0386d45fd
44d431f0-d9dc-46dc-9e58-9b97f3cbcb04,Talkha,طلخا,t,74ea3f4a-3231-4124-98eb-a6a036e287a0
2f5601b4-5da3-4857-be07-b540a04e6b15,Menia El Nasr,منية النصر,t,74ea3f4a-3231-4124-98eb-a6a036e287a0
911dec7c-f2c8-4daf-825f-00de0e9f0f11,El Kurdi,الكردي,t,74ea3f4a-3231-4124-98eb-a6a036e287a0
33a322a5-7fdc-49aa-92c8-b4db771456e2,Al Manzala,المنزلة,t,74ea3f4a-3231-4124-98eb-a6a036e287a0
051429b8-7d4a-417f-b6ce-0b58d4f4f38c,tami al'amdid,تمي الأمديد,t,74ea3f4a-3231-4124-98eb-a6a036e287a0
6c89fdc5-55df-4b92-aac1-42b0918cb59f,aljamalia,الجمالية,t,74ea3f4a-3231-4124-98eb-a6a036e287a0
3747ee58-e0af-414f-8164-e7c20e5d71a6,Belqas,بلقاس,t,74ea3f4a-3231-4124-98eb-a6a036e287a0
0a0f951b-c19b-441b-ab62-377cb996864c,Gamasa,جمصة,t,74ea3f4a-3231-4124-98eb-a6a036e287a0
a745ebd3-7a23-41df-a922-22cf47e2ab4c,Mahalat Damana,محلة دمنة,t,74ea3f4a-3231-4124-98eb-a6a036e287a0
0540e327-f500-4fe1-bfe1-07897e2098a8,Hurghada,الغردقة,t,afae9e91-b251-46a7-b7b7-aabb7a32fdf2
588dc8d6-298d-4d3b-8896-5fb68ec8356d,Safaga,سفاجا,t,afae9e91-b251-46a7-b7b7-aabb7a32fdf2
501ed394-61d2-4e67-9d54-600c759f1efd,El Qusiar,القصير,t,afae9e91-b251-46a7-b7b7-aabb7a32fdf2
3fda5e40-cd4d-489a-90f8-17f2289eb20a,Shalatin,الشلاتين,t,afae9e91-b251-46a7-b7b7-aabb7a32fdf2
10b9bd20-845e-4762-b37d-f72b9232d5b6,Halaib,حلايب,t,afae9e91-b251-46a7-b7b7-aabb7a32fdf2
23c05be1-1480-4222-bf88-126f1d72b600,Damanhour,دمنهور,t,c2bb3714-4a33-4a0d-b0a9-c95ce59d3346
6b92bf87-e569-4d1c-99eb-44c85997208a,Mahmoudiyah,المحمودية,t,c2bb3714-4a33-4a0d-b0a9-c95ce59d3346
903b1c1e-70e1-431f-a025-11b1808799df,Itai Baroud,إيتاي البارود,t,c2bb3714-4a33-4a0d-b0a9-c95ce59d3346
2b4fb4e9-d7ad-4f00-869e-1c99ab2a7ad2,Housh Eissa,حوش عيسى,t,c2bb3714-4a33-4a0d-b0a9-c95ce59d3346
10853b2c-3e3b-48d4-b000-aab0350ef756,Shubrakhit,شبراخيت,t,c2bb3714-4a33-4a0d-b0a9-c95ce59d3346
81800eff-b25a-4f2e-82c5-b845676ad4b1,Kom Hamada,كوم حمادة,t,c2bb3714-4a33-4a0d-b0a9-c95ce59d3346
462cb2bf-9fee-4352-99c3-e7cd19b1c506,Badr,بدر,t,c2bb3714-4a33-4a0d-b0a9-c95ce59d3346
04c15e1e-b9c4-4adf-97e8-d2273505307b,Alnoubareya,النوبارية,t,c2bb3714-4a33-4a0d-b0a9-c95ce59d3346
a4e01707-9bfe-4ddd-9d09-aa903ddb60d5,Fayoum,الفيوم,t,b7a85da0-14c4-4bf2-a87f-d6c4c0fcec0d
8375755a-21dd-47c1-b176-41939846d6ba,Fayoum El Gedida,الفيوم الجديدة,t,b7a85da0-14c4-4bf2-a87f-d6c4c0fcec0d
58732a79-5850-4ed0-8c79-e7dcc5f4f3f5,Tamiya,طامية,t,b7a85da0-14c4-4bf2-a87f-d6c4c0fcec0d
84233044-aa1b-4340-b970-1f26c4da2afe,Etsa,إطسا,t,b7a85da0-14c4-4bf2-a87f-d6c4c0fcec0d
79c4d96b-635b-49a3-8c2e-3ac135a0f79e,Atsa,اطسا,t,b7a85da0-14c4-4bf2-a87f-d6c4c0fcec0d
c7e8b647-0a0b-4fc1-9106-10242d1eef9d,Algamaa,الجامعة,t,b7a85da0-14c4-4bf2-a87f-d6c4c0fcec0d
1c3937c5-9af8-492d-82c5-aa37fa7f421e,Kafr El Zayat,كفر الزيات,t,015695ef-7db8-4cf1-bcd3-a7233153fa1f
6ab99eb6-89c0-4210-9b5b-850412e886bb,Qutour,قطور,t,015695ef-7db8-4cf1-bcd3-a7233153fa1f
ee30b90f-2abc-4b2c-8c8e-9f652ce710d2,Fayed,فايد,t,940029e9-0d41-4799-b817-a3e15cd5c8ae
420ccb60-f30e-461b-8821-418d690b7daf,Qantara Sharq,القنطرة شرق,t,940029e9-0d41-4799-b817-a3e15cd5c8ae
3e3040ea-8cd5-4b41-8e2c-3b1ff5bd693a,Qantara Gharb,القنطرة غرب,t,940029e9-0d41-4799-b817-a3e15cd5c8ae
5f2470bf-3ce0-4154-a5a8-5929ca20b8e1,Nefesha,نفيشة,t,940029e9-0d41-4799-b817-a3e15cd5c8ae
6f5e56ce-3226-442f-951d-fdfd8e8caf18,Sadat City,مدينة السادات,t,9e3c6b31-7c04-429e-badf-218172b3951b
16e844fc-381d-4a63-b4f2-b68af424406e,Ashmon,أشمون,t,9e3c6b31-7c04-429e-badf-218172b3951b
3de4c0fd-7531-4c49-a427-99e1e162e246,Quesna,قويسنا,t,9e3c6b31-7c04-429e-badf-218172b3951b
7c7bd1f5-3910-41c9-b91c-16c40c269618,Berkat El Saba,بركة السبع,t,9e3c6b31-7c04-429e-badf-218172b3951b
78c4a4cd-362f-4c9f-b1a1-1fb81251f04a,Tala,تلا,t,9e3c6b31-7c04-429e-badf-218172b3951b
eb9a6d87-c99a-4e4e-bd5f-e8ac4c668fb9,Al Shohada,الشهداء,t,9e3c6b31-7c04-429e-badf-218172b3951b
182ba990-1cae-4ead-8990-471a4aa4f1f5,Minya,المنيا,t,4380d587-4a9d-4b28-8d0a-ae4d9867c16f
87a7bcb7-63a9-4335-858b-8634bcfe9e84,Minya El Gedida,المنيا الجديدة,t,4380d587-4a9d-4b28-8d0a-ae4d9867c16f
447384e0-85d3-4590-82c5-948b99218ef0,El Adwa,العدوة,t,4380d587-4a9d-4b28-8d0a-ae4d9867c16f
760edca1-1742-4e10-8b97-0700e12b59ba,Magagha,مغاغة,t,4380d587-4a9d-4b28-8d0a-ae4d9867c16f
06d0c4a0-1db6-4ef7-93ab-e9f9d7db91de,Samalut,سمالوط,t,4380d587-4a9d-4b28-8d0a-ae4d9867c16f
50ebc174-58b2-4563-b3dc-ee12af54d671,Madinat El Fekria,المدينة الفكرية,t,4380d587-4a9d-4b28-8d0a-ae4d9867c16f
7160ab6e-8f1a-4ecc-aceb-9eeb2a89d9d1,Deir Mawas,دير مواس,t,4380d587-4a9d-4b28-8d0a-ae4d9867c16f
85cf0be6-8177-4be7-bbd5-d4652b909d06,Abu Qurqas,ابو قرقاص,t,4380d587-4a9d-4b28-8d0a-ae4d9867c16f
72c5fd4b-eb80-4a08-b5ab-e322ee67d391,Ard Sultan,ارض سلطان,t,4380d587-4a9d-4b28-8d0a-ae4d9867c16f
0ea1ea2a-8b00-4005-a1e7-8c9889ba8363,Banha,بنها,t,347746b6-c2ff-49b0-913a-1b9d384c9681
6cd12069-93ed-4f66-9a1f-b90c9db9e60d,Qalyub,قليوب,t,347746b6-c2ff-49b0-913a-1b9d384c9681
4ace79a5-1ec6-437c-80fc-72a3db5ac774,Shubra Al Khaimah,شبرا الخيمة,t,347746b6-c2ff-49b0-913a-1b9d384c9681
76f06a7b-1ee6-408f-9e97-e49b3bc969f7,Khanka,الخانكة,t,347746b6-c2ff-49b0-913a-1b9d384c9681
2e95c89f-07cb-41f5-a856-44fd65658cc3,Kafr Shukr,كفر شكر,t,347746b6-c2ff-49b0-913a-1b9d384c9681
21802d09-550b-4198-a658-9eda01a9e9b8,Obour,العبور,t,347746b6-c2ff-49b0-913a-1b9d384c9681
ad6f0f8b-0dd5-41e7-8db1-65f29b651b31,Khosous,الخصوص,t,347746b6-c2ff-49b0-913a-1b9d384c9681
0e2dcb0e-41a2-4031-8251-249bd1b82c90,Mout,موط,t,9e247458-32c4-4bc8-a6eb-2a3ba0e67eea
9b4db2d7-9797-4669-b84d-41277a888346,Farafra,الفرافرة,t,9e247458-32c4-4bc8-a6eb-2a3ba0e67eea
9b2839e6-b896-4818-87fe-8622f4d31343,Balat,بلاط,t,9e247458-32c4-4bc8-a6eb-2a3ba0e67eea
2395f79c-c4c3-4835-b510-adc7877e27b3,Dakhla,الداخلة,t,9e247458-32c4-4bc8-a6eb-2a3ba0e67eea
445e4adf-448d-4a28-8475-fea44161f389,Ataqah,عتاقة,t,83cff3e0-ba37-4cfc-b239-8a7af03bf3ba
0ad7163b-e894-455c-838f-12511a259f2e,Ain Sokhna,العين السخنة,t,83cff3e0-ba37-4cfc-b239-8a7af03bf3ba
104c7494-a6ba-4d6a-be62-6b447d796a5c,Faysal,فيصل,t,83cff3e0-ba37-4cfc-b239-8a7af03bf3ba
da813646-4102-48ac-92a2-f364af6828fa,Aswan,أسوان,t,414ab722-54a3-4f3b-8c15-3a8d6052877a
901a0706-fd1f-43fc-a01b-0d8b48d25b9f,Aswan El Gedida,أسوان الجديدة,t,414ab722-54a3-4f3b-8c15-3a8d6052877a
751be7d0-b24b-4004-9c4f-5d9aa19a5403,Drau,دراو,t,414ab722-54a3-4f3b-8c15-3a8d6052877a
8618bda9-bf91-41ce-b6fb-f0ab25cbdeaf,Edfu,إدفو,t,414ab722-54a3-4f3b-8c15-3a8d6052877a
8dc1b810-18de-4021-b06c-0202003302e6,Al-Radisiyah,الرديسية,t,414ab722-54a3-4f3b-8c15-3a8d6052877a
3d83c06c-369c-45f8-8ed3-9bb3fef67f9e,Al Basilia,البصيلية,t,414ab722-54a3-4f3b-8c15-3a8d6052877a
4a66e374-fd5b-4429-b019-94d25040a90e,Al Sibaeia,السباعية,t,414ab722-54a3-4f3b-8c15-3a8d6052877a
195da4e7-8f65-4454-9bc4-47016e58c1b3,Marsa Alam,مرسى علم,t,414ab722-54a3-4f3b-8c15-3a8d6052877a
44969467-541a-49d7-ace3-1115c05cb7d9,Qusiya,القوصية,t,4c3ae7b1-1f73-471e-96f4-c7558c8bef41
1148af9b-b136-4b45-8335-e502ddf5b3d4,Abu Tig,أبو تيج,t,4c3ae7b1-1f73-471e-96f4-c7558c8bef41
40ed7895-72c8-4570-8cfc-34204f08123c,El Badari,البداري,t,4c3ae7b1-1f73-471e-96f4-c7558c8bef41
57a438f4-fb8b-40f7-905d-fc835988cf7c,Beni Suef El Gedida,بني سويف الجديدة,t,e5469fd7-03ed-419d-8b46-5eb6dbc4988d
a4457645-02b1-4322-a70c-b87f80fd1fa2,Al Wasta,الواسطى,t,e5469fd7-03ed-419d-8b46-5eb6dbc4988d
a6e1e917-4c11-45e3-8768-19321bbdf226,Naser,ناصر,t,e5469fd7-03ed-419d-8b46-5eb6dbc4988d
cbc589cb-9f63-471c-bfda-94d6a284b624,Somasta,سمسطا,t,e5469fd7-03ed-419d-8b46-5eb6dbc4988d
6402c761-20e2-49f8-8a68-a5e9f66660e1,Mokbel,مقبل,t,e5469fd7-03ed-419d-8b46-5eb6dbc4988d
225e1f4a-4eb2-4579-8be0-edfe4bdad4b5,Port Fouad,بورفؤاد,t,09bf9b96-df01-4753-af85-d521e5a7a640
2d1e1016-70a6-4aa5-9e63-b7e42e8aa0b9,Alarab,العرب,t,09bf9b96-df01-4753-af85-d521e5a7a640
39ceac2f-794c-445d-980d-60912e3da4ea,Mubarak,حى مبارك,t,09bf9b96-df01-4753-af85-d521e5a7a640
251323bc-0804-4a12-85a8-7e8badf0aa14,New Damietta,دمياط الجديدة,t,f730f195-c70b-4146-8aea-a1c952e6ad47
1a6e55f2-4921-43c8-8ede-9a743becb226,Ras El Bar,رأس البر,t,f730f195-c70b-4146-8aea-a1c952e6ad47
906e304d-f9ee-447d-9094-d3d48b00bd7e,alsaru,السرو,t,f730f195-c70b-4146-8aea-a1c952e6ad47
56df0416-6561-44ae-9de3-8bd56b896269,alruwda,الروضة,t,f730f195-c70b-4146-8aea-a1c952e6ad47
35f89d48-b9e7-4027-8c31-cd47a8241a18,Belbeis,بلبيس,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
8ebe4fb4-6810-4e64-803a-35f46d779136,Mashtoul El Souq,مشتول السوق,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
49768230-57fd-442b-8504-ead353030a2b,Qenaiat,القنايات,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
a13fd02c-7ed2-4287-81e4-8195a8e46f4a,Abu Hammad,أبو حماد,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
03108b22-e11e-4a02-871f-424e55dcca7b,El Qurain,القرين,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
00f0bf03-9eb4-4bb4-987c-29442972d779,Hehia,ههيا,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
1f297089-051f-44e1-ad58-2672f8bdc342,Abu Kabir,أبو كبير,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
b18f5cbf-f3bc-40af-9064-6e742912e382,Faccus,فاقوس,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
30f31618-e8c5-470d-aad9-040d3fc47d14,El Salihia El Gedida,الصالحية الجديدة,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
6279e702-d42d-4090-b052-a43a1fe19870,Al Ibrahimiyah,الإبراهيمية,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
212d4ca8-cdee-48a8-9e48-6bfe0ce9f5df,Deirb Negm,ديرب نجم,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
57d40c80-8f33-41fd-a35c-a4e39b30fa80,Kafr Saqr,كفر صقر,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
9bd84390-be27-4586-ac73-011560e18c04,san alhajar alqablia,صان الحجر القبلية,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
36abba3f-3912-49fc-9a5a-9e5feea5a206,Manshayat Abu Omar,منشأة أبو عمر,t,33aeb2b9-9140-4a39-96af-6902dbe1821d
81377215-8e63-47ad-86ab-84f640f37c4d,Nuweiba,نويبع,t,ce3b6944-5a38-424b-aeeb-402ecacbf4f2
532558ae-c805-4ab6-87e5-53731af103f9,Kafr El Sheikh,كفر الشيخ,t,1263c461-2e99-4255-8668-39db29a2c383
6b289a5d-3c06-40e5-81a5-3d6e4ab7a5b2,Kafr El Sheikh Downtown,وسط البلد كفر الشيخ,t,1263c461-2e99-4255-8668-39db29a2c383
40614bd7-ef30-4a8c-8cc4-40f0fede61d5,Desouq,دسوق,t,1263c461-2e99-4255-8668-39db29a2c383
5309069f-5fe6-4593-b4ff-231bf2ab1873,Burg Al Burullus,برج البرلس,t,1263c461-2e99-4255-8668-39db29a2c383
6e7c8da7-3b0b-4c0e-b74a-ff6efdf1871c,Baltim,بلطيم,t,1263c461-2e99-4255-8668-39db29a2c383
358eff10-40c9-4967-a0e2-8094f5da9564,Masief Baltim,مصيف بلطيم,t,1263c461-2e99-4255-8668-39db29a2c383
1600f30b-7387-49d2-a1d0-7df587fc2a21,Qellen,قلين,t,1263c461-2e99-4255-8668-39db29a2c383
953d6f5f-4252-4862-b534-b5fc2b6f8c66,Sidi Ghazi,سيدي غازي,t,1263c461-2e99-4255-8668-39db29a2c383
6e87202b-3436-4cef-8baf-7f77237d1b1b,Marsa Matrouh,مرسى مطروح,t,ed029df7-9f9d-42a6-94bc-8002d3ec09a6
b0a84fd5-7015-4ca8-a39f-b1345f73972f,El Hamam,الحمام,t,ed029df7-9f9d-42a6-94bc-8002d3ec09a6
c94d4806-e1ab-42a2-994d-77e6ee1ae5c0,Dabaa,الضبعة,t,ed029df7-9f9d-42a6-94bc-8002d3ec09a6
08922c13-836a-4d3f-9358-9a231838a6ac,Al-Nagila,النجيلة,t,ed029df7-9f9d-42a6-94bc-8002d3ec09a6
7715a839-97a0-41f3-a6cd-ff63c0d2ae2c,Sidi Brani,سيدي براني,t,ed029df7-9f9d-42a6-94bc-8002d3ec09a6
38445791-265f-433d-bf40-8aa10904fd39,Salloum,السلوم,t,ed029df7-9f9d-42a6-94bc-8002d3ec09a6
18851a01-d407-4ce8-9440-1df474a289d0,Siwa,سيوة,t,ed029df7-9f9d-42a6-94bc-8002d3ec09a6
4208ace1-62b1-4f7a-ae14-84e90dee7b56,North Coast,الساحل الشمالى,t,ed029df7-9f9d-42a6-94bc-8002d3ec09a6
a08cf2f5-38cd-494e-a7ad-f5382d15cf57,Luxor,الأقصر,t,a20ffc31-03c2-4a5d-abd9-2e422a02ea6a
9134a75d-9a37-4c50-bd55-0e2ca9625bed,New Tiba,طيبة الجديدة,t,a20ffc31-03c2-4a5d-abd9-2e422a02ea6a
046d181d-56bc-47f3-b9b8-65bdd36c280b,Al Bayadieh,البياضية,t,a20ffc31-03c2-4a5d-abd9-2e422a02ea6a
0ca8cca3-dff6-446c-bbf4-de1d54ba0afc,Al Tud,الطود,t,a20ffc31-03c2-4a5d-abd9-2e422a02ea6a
55e71dae-4198-4925-bf07-56f0780b3eba,Nag Hammadi,نجع حمادي,t,2058b4dd-7578-4805-b5c5-a2a988d6b900
5668e45d-dad4-42c7-b407-498ba56cb8dc,Alwaqf,الوقف,t,2058b4dd-7578-4805-b5c5-a2a988d6b900
02aa1a97-2b1f-42c6-96c2-d54a70ccf637,Farshout,فرشوط,t,2058b4dd-7578-4805-b5c5-a2a988d6b900
64ab69e2-357e-4c4e-aeb6-724aa4db03ea,Sheikh Zowaid,الشيخ زويد,t,03f64840-ee25-4f42-81d2-6462971bfa78
6f3f36de-4c19-4149-819e-2815925b60d4,Nakhl,نخل,t,03f64840-ee25-4f42-81d2-6462971bfa78
2374334b-eab8-4034-8fe1-b028da5b624e,Rafah,رفح,t,03f64840-ee25-4f42-81d2-6462971bfa78
69379720-b1e8-48fc-9dba-b63acbcf1809,Bir al-Abed,بئر العبد,t,03f64840-ee25-4f42-81d2-6462971bfa78
c0e53394-670c-4ff0-972e-de3bd4e187b8,Al Hasana,الحسنة,t,03f64840-ee25-4f42-81d2-6462971bfa78
